ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2020-03-23,116.28083907317337,-286.53180316651935,374.94611944232184,116.28083907317337,116.28083907317337,-78.36840714892297,-78.36840714892297,-78.36840714892297,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295919817714,1.6735295919817714,1.6735295919817714,0.0,0.0,0.0,37.9124319242504
2020-03-24,125.95427813993383,-288.9128903356995,384.7363364335212,125.95427813993383,125.95427813993383,-64.13421929615771,-64.13421929615771,-64.13421929615771,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444747039,15.907717444747039,15.907717444747039,0.0,0.0,0.0,61.820058843776124
2020-03-25,135.6277172066943,-243.29846013489626,392.6439660306545,135.6277172066943,135.6277172066943,-73.1098280634132,-73.1098280634132,-73.1098280634132,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677491539,6.932108677491539,6.932108677491539,0.0,0.0,0.0,62.51788914328111
2020-03-26,145.30115627345478,-282.4645429819528,400.9553064544138,145.30115627345478,145.30115627345478,-80.12454675138335,-80.12454675138335,-80.12454675138335,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.08261001047860798,-0.08261001047860798,-0.08261001047860798,0.0,0.0,0.0,65.17660952207143
2020-03-27,154.97459534021527,-271.2142897061269,402.2591562685969,154.97459534021527,154.97459534021527,-80.49421617119356,-80.49421617119356,-80.49421617119356,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.45227943028880474,-0.45227943028880474,-0.45227943028880474,0.0,0.0,0.0,74.48037916902172
2020-03-28,164.64803440697577,-253.1195226119458,402.3505944509685,164.64803440697577,164.64803440697577,-92.88013869540461,-92.88013869540461,-92.88013869540461,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.838201954499855,-12.838201954499855,-12.838201954499855,0.0,0.0,0.0,71.76789571157116
2020-03-29,174.32147347373626,-243.90711279809014,423.8227679489732,174.32147347373626,174.32147347373626,-91.18220105986813,-91.18220105986813,-91.18220105986813,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318963387,-11.140264318963387,-11.140264318963387,0.0,0.0,0.0,83.13927241386813
2020-03-30,183.99491254049673,-237.85663105263967,463.7355054773963,183.99491254049673,183.99491254049673,-78.36840714890013,-78.36840714890013,-78.36840714890013,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295920046143,1.6735295920046143,1.6735295920046143,0.0,0.0,0.0,105.6265053915966
2020-03-31,193.66835160725722,-194.2834148782828,474.92545323484177,193.66835160725722,193.66835160725722,-64.13421929614987,-64.13421929614987,-64.13421929614987,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444754889,15.907717444754889,15.907717444754889,0.0,0.0,0.0,129.53413231110736
2020-04-01,203.34179067401766,-221.69070871260305,465.61786017661296,203.34179067401766,203.34179067401766,-73.10982806341785,-73.10982806341785,-73.10982806341785,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.9321086774868945,6.9321086774868945,6.9321086774868945,0.0,0.0,0.0,130.2319626105998
2020-04-02,213.01522974077818,-178.93816780072981,471.6258118980367,213.01522974077818,213.01522974077818,-80.12454675137413,-80.12454675137413,-80.12454675137413,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.0826100104693811,-0.0826100104693811,-0.0826100104693811,0.0,0.0,0.0,132.89068298940407
2020-04-03,222.68866877154193,-214.3320692334126,489.8401432882217,222.68866877154193,222.68866877154193,-80.49421617120593,-80.49421617120593,-80.49421617120593,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.45227943030119433,-0.45227943030119433,-0.45227943030119433,0.0,0.0,0.0,142.19445260033598
2020-04-04,232.3621078023057,-195.56908772615407,467.35780510255927,232.3621078023057,232.3621078023057,-92.8801386953726,-92.8801386953726,-92.8801386953726,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.838201954467852,-12.838201954467852,-12.838201954467852,0.0,0.0,0.0,139.4819691069331
2020-04-05,242.03554683306947,-179.0456347860802,505.2258382262476,242.03554683306947,242.03554683306947,-91.18220105989604,-91.18220105989604,-91.18220105989604,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318991306,-11.140264318991306,-11.140264318991306,0.0,0.0,0.0,150.85334577317343
2020-04-06,251.70898586383328,-172.10996340031858,482.9625236811889,251.70898586383328,251.70898586383328,-78.36840714889127,-78.36840714889127,-78.36840714889127,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.6735295920134838,1.6735295920134838,1.6735295920134838,0.0,0.0,0.0,173.340578714942
2020-04-07,261.3824248945971,-160.579114538556,540.4085892454782,261.3824248945971,261.3824248945971,-64.13421929615227,-64.13421929615227,-64.13421929615227,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444752482,15.907717444752482,15.907717444752482,0.0,0.0,0.0,197.24820559844483
2020-04-08,271.0558639253608,-143.14157600420134,519.6103483014084,271.0558639253608,271.0558639253608,-73.1098280634225,-73.1098280634225,-73.1098280634225,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677482249,6.932108677482249,6.932108677482249,0.0,0.0,0.0,197.94603586193833
2020-04-09,280.72930295612457,-135.93189622470194,549.7730873306323,280.72930295612457,280.72930295612457,-80.12454675137899,-80.12454675137899,-80.12454675137899,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.0826100104742451,-0.0826100104742451,-0.0826100104742451,0.0,0.0,0.0,200.60475620474557
2020-04-10,290.4027419868884,-117.24822460094654,543.3270406073239,290.4027419868884,290.4027419868884,-80.49421617119637,-80.49421617119637,-80.49421617119637,-80.04193674090475,-80.04193674090475,-80.04193674090475,-0.4522794302916199,-0.4522794302916199,-0.4522794302916199,0.0,0.0,0.0,209.908525815692
2020-04-11,300.0761810176522,-149.48945771917226,543.5864940660505,300.0761810176522,300.0761810176522,-92.88013869537559,-92.88013869537559,-92.88013869537559,-80.04193674090475,-80.04193674090475,-80.04193674090475,-12.838201954470836,-12.838201954470836,-12.838201954470836,0.0,0.0,0.0,207.19604232227658
2020-04-12,309.7496200484159,-105.29907873344234,594.3159895294502,309.7496200484159,309.7496200484159,-91.18220105989062,-91.18220105989062,-91.18220105989062,-80.04193674090475,-80.04193674090475,-80.04193674090475,-11.140264318985865,-11.140264318985865,-11.140264318985865,0.0,0.0,0.0,218.5674189885253
2020-04-13,319.42305907917967,-113.03681290570088,581.6893995148904,319.42305907917967,319.42305907917967,-78.3684071488824,-78.3684071488824,-78.3684071488824,-80.04193674090475,-80.04193674090475,-80.04193674090475,1.673529592022355,1.673529592022355,1.673529592022355,0.0,0.0,0.0,241.05465193029727
2020-04-14,329.0964981099435,-73.80002787524826,599.1997581372117,329.0964981099435,329.0964981099435,-64.13421929615468,-64.13421929615468,-64.13421929615468,-80.04193674090475,-80.04193674090475,-80.04193674090475,15.907717444750066,15.907717444750066,15.907717444750066,0.0,0.0,0.0,264.9622788137888
2020-04-15,338.76993714070727,-84.59015870642597,576.0943893580793,338.76993714070727,338.76993714070727,-73.10982806342714,-73.10982806342714,-73.10982806342714,-80.04193674090475,-80.04193674090475,-80.04193674090475,6.932108677477603,6.932108677477603,6.932108677477603,0.0,0.0,0.0,265.66010907728014
